t_rel,server,client_ip,gap_ms,tcp_rtt_ms,syn_ttl,syn_window,provider,protocol,country,ua_string
11513.053,eu,ip_ae6d7cd650286675,106.84,23.44,56,65535,soax,socks5,za,curl/8.5.0
11515.601,eu,ip_ae6d7cd650286675,110.748,23.226,56,65535,soax,socks5,za,curl/8.5.0
11518.264,eu,ip_ae6d7cd650286675,116.037,25.98,56,65535,soax,socks5,za,curl/8.5.0
11520.872,eu,ip_ae6d7cd650286675,105.503,24.224,56,65535,soax,socks5,za,curl/8.5.0
11523.935,eu,ip_ae6d7cd650286675,109.513,22.974,56,65535,soax,socks5,za,curl/8.5.0
11526.935,eu,ip_ae6d7cd650286675,110.498,26.665,56,65535,soax,socks5,za,curl/8.5.0
11530.291,eu,ip_ae6d7cd650286675,138.524,22.218,56,65535,soax,socks5,za,curl/8.5.0
11533.126,eu,ip_ae6d7cd650286675,108.757,21.976,56,65535,soax,socks5,za,curl/8.5.0
11536.247,eu,ip_ae6d7cd650286675,106.51,22.967,56,65535,soax,socks5,za,curl/8.5.0
11539.393,eu,ip_ae6d7cd650286675,135.498,23.468,56,65535,soax,socks5,za,curl/8.5.0
11542.812,eu,ip_ae6d7cd650286675,110.518,23.179,56,65535,soax,socks5,za,curl/8.5.0
11545.731,eu,ip_ae6d7cd650286675,110.246,23.73,56,65535,soax,socks5,za,curl/8.5.0
11548.700,eu,ip_ae6d7cd650286675,105.754,23.71,56,65535,soax,socks5,za,curl/8.5.0
11551.725,eu,ip_ae6d7cd650286675,105.722,22.513,56,65535,soax,socks5,za,curl/8.5.0
11554.502,eu,ip_8bc66ef9bf1ea618,170.991,142.451,46,29200,soax,socks5,za,curl/8.5.0
11557.295,eu,ip_ae6d7cd650286675,106.26,22.707,56,65535,soax,socks5,za,curl/8.5.0
11560.248,eu,ip_ae6d7cd650286675,110.036,22.799,56,65535,soax,socks5,za,curl/8.5.0
11563.463,eu,ip_ae6d7cd650286675,132.758,25.692,56,65535,soax,socks5,za,curl/8.5.0
11566.315,eu,ip_ae6d7cd650286675,110.273,27.45,56,65535,soax,socks5,za,curl/8.5.0
11569.151,eu,ip_ae6d7cd650286675,108.762,27.443,56,65535,soax,socks5,za,curl/8.5.0
11571.953,eu,ip_ae6d7cd650286675,110.272,22.71,56,65535,soax,socks5,za,curl/8.5.0
11575.053,eu,ip_ae6d7cd650286675,113.786,21.932,56,65535,soax,socks5,za,curl/8.5.0
11578.096,eu,ip_ae6d7cd650286675,108.769,23.449,56,65535,soax,socks5,za,curl/8.5.0
11581.212,eu,ip_ae6d7cd650286675,105.117,22.458,56,65535,soax,socks5,za,curl/8.5.0
11583.827,eu,ip_ae6d7cd650286675,106.751,22.724,56,65535,soax,socks5,za,curl/8.5.0
11586.446,eu,ip_ae6d7cd650286675,105.019,22.216,56,65535,soax,socks5,za,curl/8.5.0
11589.151,eu,ip_ae6d7cd650286675,170.271,23.447,56,65535,soax,socks5,za,curl/8.5.0
11592.028,eu,ip_ae6d7cd650286675,124.241,28.975,56,65535,soax,socks5,za,curl/8.5.0
11594.914,eu,ip_ae6d7cd650286675,106.74,29.642,56,65535,soax,socks5,za,curl/8.5.0
11597.911,eu,ip_ae6d7cd650286675,110.259,26.723,56,65535,soax,socks5,za,curl/8.5.0
11601.014,eu,ip_ae6d7cd650286675,111.286,26.702,56,65535,soax,socks5,za,curl/8.5.0
11604.123,eu,ip_ae6d7cd650286675,109.993,21.722,56,65535,soax,socks5,za,curl/8.5.0
11607.388,eu,ip_ae6d7cd650286675,106.759,22.224,56,65535,soax,socks5,za,curl/8.5.0
11610.519,eu,ip_ae6d7cd650286675,106.04,22.063,56,65535,soax,socks5,za,curl/8.5.0
11613.440,eu,ip_ae6d7cd650286675,104.779,23.682,56,65535,soax,socks5,za,curl/8.5.0
11616.770,eu,ip_ae6d7cd650286675,106.008,27.463,56,65535,soax,socks5,za,curl/8.5.0
11619.971,eu,ip_ae6d7cd650286675,106.269,22.957,56,65535,soax,socks5,za,curl/8.5.0
11623.336,eu,ip_ae6d7cd650286675,106.006,23.418,56,65535,soax,socks5,za,curl/8.5.0
11626.594,eu,ip_ae6d7cd650286675,104.753,22.984,56,65535,soax,socks5,za,curl/8.5.0
11629.816,eu,ip_ae6d7cd650286675,106.072,27.549,56,65535,soax,socks5,za,curl/8.5.0
11632.481,eu,ip_ae6d7cd650286675,111.282,22.456,56,65535,soax,socks5,za,curl/8.5.0
11635.706,eu,ip_ae6d7cd650286675,106.0,22.5,56,65535,soax,socks5,za,curl/8.5.0
11638.939,eu,ip_ae6d7cd650286675,109.271,22.641,56,65535,soax,socks5,za,curl/8.5.0
11642.121,eu,ip_ae6d7cd650286675,106.007,22.82,56,65535,soax,socks5,ru,curl/8.5.0
11645.690,eu,ip_ae6d7cd650286675,109.522,22.944,56,65535,soax,socks5,ru,curl/8.5.0
11649.012,eu,ip_ae6d7cd650286675,111.504,21.469,56,65535,soax,socks5,ru,curl/8.5.0
11652.053,eu,ip_ae6d7cd650286675,110.262,26.709,56,65535,soax,socks5,ru,curl/8.5.0
11654.573,eu,ip_ae6d7cd650286675,106.018,27.208,56,65535,soax,socks5,ru,curl/8.5.0
11657.625,eu,ip_ae6d7cd650286675,106.009,25.229,56,65535,soax,socks5,ru,curl/8.5.0
11660.566,eu,ip_ae6d7cd650286675,105.52,22.206,56,65535,soax,socks5,ru,curl/8.5.0
11663.482,eu,ip_ae6d7cd650286675,105.763,26.214,56,65535,soax,socks5,ru,curl/8.5.0
11666.353,eu,ip_ae6d7cd650286675,113.774,25.202,56,65535,soax,socks5,ru,curl/8.5.0
11669.520,eu,ip_ae6d7cd650286675,107.79,26.208,56,65535,soax,socks5,ru,curl/8.5.0
11673.519,eu,ip_ae6d7cd650286675,121.518,24.233,56,65535,soax,socks5,ru,curl/8.5.0
11677.080,eu,ip_ae6d7cd650286675,112.498,23.175,56,65535,soax,socks5,ru,curl/8.5.0
11680.316,eu,ip_26db20824881f03a,49.116,36.726,56,64240,soax,socks5,ru,curl/8.5.0
11684.120,eu,ip_26db20824881f03a,54.041,36.732,56,64240,soax,socks5,ru,curl/8.5.0
11687.806,eu,ip_26db20824881f03a,49.377,36.03,56,64240,soax,socks5,ru,curl/8.5.0
11690.917,eu,ip_26db20824881f03a,50.716,36.613,56,64240,soax,socks5,ru,curl/8.5.0
11694.468,eu,ip_26db20824881f03a,54.107,36.292,56,64240,soax,socks5,ru,curl/8.5.0
11697.520,eu,ip_26db20824881f03a,52.372,36.706,56,64240,soax,socks5,ru,curl/8.5.0
11700.607,eu,ip_26db20824881f03a,59.123,36.095,56,64240,soax,socks5,ru,curl/8.5.0
11703.766,eu,ip_26db20824881f03a,53.351,36.49,56,64240,soax,socks5,ru,curl/8.5.0
11707.069,eu,ip_26db20824881f03a,54.358,36.655,56,64240,soax,socks5,ru,curl/8.5.0
11710.525,eu,ip_26db20824881f03a,54.694,36.609,56,64240,soax,socks5,ru,curl/8.5.0
11714.119,eu,ip_26db20824881f03a,50.663,36.372,56,64240,soax,socks5,ru,curl/8.5.0
11717.836,eu,ip_26db20824881f03a,48.351,36.176,56,64240,soax,socks5,ru,curl/8.5.0
11720.875,eu,ip_26db20824881f03a,58.972,36.58,56,64240,soax,socks5,ru,curl/8.5.0
11724.825,eu,ip_26db20824881f03a,50.707,36.285,56,64240,soax,socks5,ru,curl/8.5.0
11728.339,eu,ip_26db20824881f03a,56.961,36.355,56,64240,soax,socks5,ru,curl/8.5.0
11731.725,eu,ip_26db20824881f03a,49.891,37.668,56,64240,soax,socks5,ru,curl/8.5.0
11735.423,eu,ip_26db20824881f03a,55.875,36.566,56,64240,soax,socks5,ru,curl/8.5.0
11739.120,eu,ip_26db20824881f03a,50.732,37.669,56,64240,soax,socks5,ru,curl/8.5.0
11742.093,eu,ip_26db20824881f03a,54.155,36.694,56,64240,soax,socks5,ru,curl/8.5.0
11745.873,eu,ip_26db20824881f03a,49.883,36.55,56,64240,soax,socks5,ru,curl/8.5.0
11749.742,eu,ip_26db20824881f03a,54.446,36.092,56,64240,soax,socks5,ru,curl/8.5.0
11753.041,eu,ip_26db20824881f03a,54.244,36.485,56,64240,soax,socks5,ru,curl/8.5.0
11756.817,eu,ip_26db20824881f03a,56.509,36.421,56,64240,soax,socks5,ru,curl/8.5.0
11759.812,eu,ip_26db20824881f03a,111.748,36.289,56,64240,soax,socks5,ru,curl/8.5.0
11762.761,eu,ip_26db20824881f03a,48.948,36.35,56,64240,soax,socks5,ru,curl/8.5.0
11766.482,eu,ip_26db20824881f03a,48.226,36.217,56,64240,soax,socks5,ru,curl/8.5.0
11769.952,eu,ip_26db20824881f03a,49.572,36.635,56,64240,soax,socks5,ru,curl/8.5.0
11773.314,eu,ip_26db20824881f03a,52.856,36.349,56,64240,soax,socks5,ru,curl/8.5.0
11776.503,eu,ip_26db20824881f03a,49.588,36.455,56,64240,soax,socks5,ru,curl/8.5.0
11780.433,eu,ip_26db20824881f03a,55.536,36.299,56,64240,soax,socks5,ru,curl/8.5.0
11783.519,eu,ip_26db20824881f03a,50.463,36.801,56,64240,soax,socks5,ru,curl/8.5.0
11787.207,eu,ip_26db20824881f03a,56.397,36.537,56,64240,soax,socks5,ru,curl/8.5.0
11790.515,eu,ip_26db20824881f03a,47.299,36.212,56,64240,soax,socks5,ru,curl/8.5.0
11793.533,eu,ip_26db20824881f03a,53.767,36.538,56,64240,soax,socks5,ru,curl/8.5.0
11797.358,eu,ip_26db20824881f03a,49.655,36.679,56,64240,soax,socks5,ru,curl/8.5.0
11801.362,eu,ip_26db20824881f03a,56.627,36.634,56,64240,soax,socks5,ru,curl/8.5.0
11804.561,eu,ip_26db20824881f03a,51.827,36.038,56,64240,soax,socks5,ru,curl/8.5.0
11808.474,eu,ip_26db20824881f03a,47.715,36.384,56,64240,soax,socks5,ru,curl/8.5.0
11812.017,eu,ip_26db20824881f03a,49.6,36.409,56,64240,soax,socks5,in,curl/8.5.0
11815.572,eu,ip_26db20824881f03a,45.604,36.641,56,64240,soax,socks5,in,curl/8.5.0
11819.226,eu,ip_26db20824881f03a,55.374,36.523,56,64240,soax,socks5,in,curl/8.5.0
11822.749,eu,ip_26db20824881f03a,45.607,36.429,56,64240,soax,socks5,in,curl/8.5.0
11825.745,eu,ip_26db20824881f03a,47.304,36.454,56,64240,soax,socks5,in,curl/8.5.0
11829.505,eu,ip_26db20824881f03a,48.753,36.646,56,64240,soax,socks5,in,curl/8.5.0
11832.809,eu,ip_26db20824881f03a,50.083,36.407,56,64240,soax,socks5,in,curl/8.5.0
11836.745,eu,ip_26db20824881f03a,55.655,36.214,56,64240,soax,socks5,in,curl/8.5.0
11840.129,eu,ip_26db20824881f03a,48.907,36.285,56,64240,soax,socks5,in,curl/8.5.0
11843.323,eu,ip_26db20824881f03a,47.109,36.597,56,64240,soax,socks5,in,curl/8.5.0
11846.429,eu,ip_26db20824881f03a,45.899,36.439,56,64240,soax,socks5,in,curl/8.5.0
11850.140,eu,ip_26db20824881f03a,51.673,36.587,56,64240,soax,socks5,in,curl/8.5.0
11853.472,eu,ip_26db20824881f03a,52.513,36.168,56,64240,soax,socks5,in,curl/8.5.0
11856.961,eu,ip_26db20824881f03a,52.964,36.546,56,64240,soax,socks5,in,curl/8.5.0
11859.878,eu,ip_26db20824881f03a,53.248,36.453,56,64240,soax,socks5,in,curl/8.5.0
11863.041,eu,ip_26db20824881f03a,56.664,36.338,56,64240,soax,socks5,in,curl/8.5.0
11866.087,eu,ip_26db20824881f03a,55.027,36.536,56,64240,soax,socks5,in,curl/8.5.0
11869.787,eu,ip_26db20824881f03a,49.603,36.568,56,64240,soax,socks5,in,curl/8.5.0
11873.351,eu,ip_26db20824881f03a,46.233,36.515,56,64240,soax,socks5,in,curl/8.5.0
11876.612,eu,ip_26db20824881f03a,53.995,36.591,56,64240,soax,socks5,in,curl/8.5.0
11879.945,eu,ip_26db20824881f03a,51.958,36.388,56,64240,soax,socks5,in,curl/8.5.0
11883.831,eu,ip_26db20824881f03a,53.218,36.681,56,64240,soax,socks5,in,curl/8.5.0
11887.404,eu,ip_26db20824881f03a,47.656,36.578,56,64240,soax,socks5,in,curl/8.5.0
11891.000,eu,ip_26db20824881f03a,53.095,36.798,56,64240,soax,socks5,in,curl/8.5.0
11894.691,eu,ip_26db20824881f03a,43.142,36.857,56,64240,soax,socks5,in,curl/8.5.0
11897.812,eu,ip_26db20824881f03a,53.887,36.501,56,64240,soax,socks5,in,curl/8.5.0
11901.269,eu,ip_26db20824881f03a,53.942,36.405,56,64240,soax,socks5,in,curl/8.5.0
11905.063,eu,ip_26db20824881f03a,48.111,36.434,56,64240,soax,socks5,in,curl/8.5.0
11908.493,eu,ip_26db20824881f03a,52.345,37.043,56,64240,soax,socks5,in,curl/8.5.0
11912.074,eu,ip_26db20824881f03a,46.309,36.472,56,64240,soax,socks5,in,curl/8.5.0
11916.029,eu,ip_26db20824881f03a,50.145,36.551,56,64240,soax,socks5,in,curl/8.5.0
11919.227,eu,ip_26db20824881f03a,49.824,36.288,56,64240,soax,socks5,in,curl/8.5.0
11922.992,eu,ip_26db20824881f03a,53.561,36.497,56,64240,soax,socks5,in,curl/8.5.0
11926.897,eu,ip_26db20824881f03a,52.291,36.483,56,64240,soax,socks5,in,curl/8.5.0
11929.969,eu,ip_26db20824881f03a,51.799,36.447,56,64240,soax,socks5,in,curl/8.5.0
11932.987,eu,ip_26db20824881f03a,51.179,36.143,56,64240,soax,socks5,in,curl/8.5.0
11936.428,eu,ip_26db20824881f03a,54.038,36.187,56,64240,soax,socks5,in,curl/8.5.0
11939.584,eu,ip_26db20824881f03a,57.871,36.491,56,64240,soax,socks5,in,curl/8.5.0
11943.452,eu,ip_26db20824881f03a,45.802,36.171,56,64240,soax,socks5,in,curl/8.5.0
11946.568,eu,ip_26db20824881f03a,51.416,36.494,56,64240,soax,socks5,in,curl/8.5.0
11950.082,eu,ip_26db20824881f03a,54.31,36.279,56,64240,soax,socks5,in,curl/8.5.0
11953.541,eu,ip_26db20824881f03a,47.008,36.164,56,64240,soax,socks5,in,curl/8.5.0
11956.747,eu,ip_26db20824881f03a,51.275,36.62,56,64240,soax,socks5,in,curl/8.5.0
11959.999,eu,ip_26db20824881f03a,49.068,36.391,56,64240,soax,socks5,in,curl/8.5.0
11963.037,eu,ip_26db20824881f03a,53.28,36.389,56,64240,soax,socks5,in,curl/8.5.0
11966.553,eu,ip_26db20824881f03a,53.533,36.4,56,64240,soax,socks5,in,curl/8.5.0
11970.269,eu,ip_26db20824881f03a,53.151,36.39,56,64240,soax,socks5,in,curl/8.5.0
11975.180,eu,ip_26db20824881f03a,44.967,36.481,56,64240,soax,socks5,in,curl/8.5.0
11980.424,eu,ip_3f62e7919e7f366f,337.461,216.953,55,65535,soax,socks5,in,curl/8.5.0
11985.254,eu,ip_cef60b23c39e38fb,0.234,13.638,53,42340,soax,socks5,in,curl/8.5.0
11990.228,eu,ip_3f62e7919e7f366f,463.83,216.103,55,65535,soax,socks5,jp,curl/8.5.0
11994.737,eu,ip_3f62e7919e7f366f,491.525,220.426,55,65535,soax,socks5,jp,curl/8.5.0
11999.421,eu,ip_3f62e7919e7f366f,395.974,271.915,55,65535,soax,socks5,jp,curl/8.5.0
12004.461,eu,ip_3f62e7919e7f366f,438.486,188.188,55,65535,soax,socks5,jp,curl/8.5.0
12009.193,eu,ip_dce7941963b3bdef,3.916,142.788,53,62720,soax,socks5,jp,curl/8.5.0
12013.487,eu,ip_3f62e7919e7f366f,411.906,300.028,55,65535,soax,socks5,jp,curl/8.5.0
12017.546,eu,ip_3f62e7919e7f366f,416.1,263.889,55,65535,soax,socks5,jp,curl/8.5.0
12024.597,eu,ip_3f62e7919e7f366f,327.456,164.351,55,65535,soax,socks5,jp,curl/8.5.0
12030.090,eu,ip_3f62e7919e7f366f,575.794,208.29,55,65535,soax,socks5,jp,curl/8.5.0
12033.984,eu,ip_3f62e7919e7f366f,386.908,284.726,55,65535,soax,socks5,jp,curl/8.5.0
12038.150,eu,ip_3f62e7919e7f366f,329.378,163.924,55,65535,soax,socks5,jp,curl/8.5.0
12042.002,eu,ip_3f62e7919e7f366f,336.866,166.865,55,65535,soax,socks5,jp,curl/8.5.0
12046.632,eu,ip_3f62e7919e7f366f,328.672,167.939,55,65535,soax,socks5,jp,curl/8.5.0
12050.480,eu,ip_3f62e7919e7f366f,344.255,167.896,55,65535,soax,socks5,jp,curl/8.5.0
12054.613,eu,ip_3f62e7919e7f366f,375.998,167.966,55,65535,soax,socks5,jp,curl/8.5.0
12058.836,eu,ip_3f62e7919e7f366f,335.777,164.095,55,65535,soax,socks5,jp,curl/8.5.0
12063.629,eu,ip_3f62e7919e7f366f,392.75,179.914,55,65535,soax,socks5,jp,curl/8.5.0
12068.178,eu,ip_3f62e7919e7f366f,325.846,174.797,55,65535,soax,socks5,jp,curl/8.5.0
12072.796,eu,ip_3f62e7919e7f366f,335.793,168.163,55,65535,soax,socks5,jp,curl/8.5.0
12076.503,eu,ip_3f62e7919e7f366f,324.116,168.135,55,65535,soax,socks5,jp,curl/8.5.0
12080.903,eu,ip_3f62e7919e7f366f,332.433,167.98,55,65535,soax,socks5,jp,curl/8.5.0
12085.254,eu,ip_3f62e7919e7f366f,332.103,163.222,55,65535,soax,socks5,jp,curl/8.5.0
12089.674,eu,ip_3f62e7919e7f366f,328.661,171.901,55,65535,soax,socks5,jp,curl/8.5.0
12093.513,eu,ip_3f62e7919e7f366f,336.006,167.946,55,65535,soax,socks5,jp,curl/8.5.0
12098.371,eu,ip_3f62e7919e7f366f,331.899,179.917,55,65535,soax,socks5,jp,curl/8.5.0
12103.051,eu,ip_3f62e7919e7f366f,335.507,178.539,55,65535,soax,socks5,jp,curl/8.5.0
12107.069,eu,ip_3f62e7919e7f366f,324.108,167.817,55,65535,soax,socks5,jp,curl/8.5.0
12111.380,eu,ip_3f62e7919e7f366f,336.099,175.93,55,65535,soax,socks5,jp,curl/8.5.0
12115.254,eu,ip_3f62e7919e7f366f,323.912,175.008,55,65535,soax,socks5,jp,curl/8.5.0
12119.684,eu,ip_3f62e7919e7f366f,327.774,171.511,55,65535,soax,socks5,jp,curl/8.5.0
12124.295,eu,ip_3f62e7919e7f366f,332.2,179.838,55,65535,soax,socks5,jp,curl/8.5.0
12128.131,eu,ip_3f62e7919e7f366f,331.984,167.909,55,65535,soax,socks5,jp,curl/8.5.0
12132.351,eu,ip_3f62e7919e7f366f,336.313,187.543,55,65535,soax,socks5,jp,curl/8.5.0
12136.199,eu,ip_3f62e7919e7f366f,331.476,167.865,55,65535,soax,socks5,jp,curl/8.5.0
12140.393,eu,ip_3f62e7919e7f366f,332.002,163.31,55,65535,soax,socks5,jp,curl/8.5.0
12144.306,eu,ip_3f62e7919e7f366f,400.259,167.928,55,65535,soax,socks5,jp,curl/8.5.0
12148.701,eu,ip_3f62e7919e7f366f,395.872,167.439,55,65535,soax,socks5,jp,curl/8.5.0
12152.724,eu,ip_3f62e7919e7f366f,335.905,168.036,55,65535,soax,socks5,jp,curl/8.5.0
12156.842,eu,ip_3f62e7919e7f366f,323.966,167.93,55,65535,soax,socks5,jp,curl/8.5.0
12161.600,eu,ip_3f62e7919e7f366f,332.058,167.569,55,65535,soax,socks5,jp,curl/8.5.0
12165.950,eu,ip_3f62e7919e7f366f,332.114,167.903,55,65535,soax,socks5,jp,curl/8.5.0
12170.513,eu,ip_3f62e7919e7f366f,335.374,172.053,55,65535,soax,socks5,jp,curl/8.5.0
12174.755,eu,ip_3f62e7919e7f366f,365.872,166.19,55,65535,soax,socks5,jp,curl/8.5.0
12178.991,eu,ip_3f62e7919e7f366f,375.788,168.0,55,65535,soax,socks5,jp,curl/8.5.0
12183.158,eu,ip_3f62e7919e7f366f,339.934,167.512,55,65535,soax,socks5,jp,curl/8.5.0
12187.733,eu,ip_3f62e7919e7f366f,329.693,187.918,55,65535,soax,socks5,jp,curl/8.5.0
12192.045,eu,ip_3f62e7919e7f366f,334.381,173.611,55,65535,soax,socks5,jp,curl/8.5.0
12196.260,eu,ip_3f62e7919e7f366f,322.071,171.859,55,65535,soax,socks5,jp,curl/8.5.0
12201.034,eu,ip_3f62e7919e7f366f,335.968,165.955,55,65535,soax,socks5,jp,curl/8.5.0
12205.075,eu,ip_3f62e7919e7f366f,340.406,169.852,55,65535,soax,socks5,jp,curl/8.5.0
12209.660,eu,ip_3f62e7919e7f366f,354.589,166.265,55,65535,soax,socks5,kr,curl/8.5.0
12214.285,eu,ip_3f62e7919e7f366f,323.722,179.915,55,65535,soax,socks5,kr,curl/8.5.0
12218.798,eu,ip_3f62e7919e7f366f,335.096,191.696,55,65535,soax,socks5,kr,curl/8.5.0
12223.018,eu,ip_3f62e7919e7f366f,411.428,170.992,55,65535,soax,socks5,kr,curl/8.5.0
12226.987,eu,ip_3f62e7919e7f366f,328.015,167.929,55,65535,soax,socks5,kr,curl/8.5.0
12231.205,eu,ip_3f62e7919e7f366f,332.825,171.738,55,65535,soax,socks5,kr,curl/8.5.0
12235.480,eu,ip_3f62e7919e7f366f,343.882,167.727,55,65535,soax,socks5,kr,curl/8.5.0
12239.876,eu,ip_3f62e7919e7f366f,323.976,175.86,55,65535,soax,socks5,kr,curl/8.5.0
12243.695,eu,ip_3f62e7919e7f366f,346.042,168.115,55,65535,soax,socks5,kr,curl/8.5.0
12248.262,eu,ip_3f62e7919e7f366f,340.086,167.715,55,65535,soax,socks5,kr,curl/8.5.0
12252.579,eu,ip_3f62e7919e7f366f,387.727,167.924,55,65535,soax,socks5,kr,curl/8.5.0
12256.941,eu,ip_3f62e7919e7f366f,336.091,167.9,55,65535,soax,socks5,kr,curl/8.5.0
12260.757,eu,ip_3f62e7919e7f366f,335.968,168.026,55,65535,soax,socks5,kr,curl/8.5.0
12265.412,eu,ip_3f62e7919e7f366f,327.987,171.826,55,65535,soax,socks5,kr,curl/8.5.0
12269.750,eu,ip_3f62e7919e7f366f,324.762,175.964,55,65535,soax,socks5,kr,curl/8.5.0
12273.465,eu,ip_3f62e7919e7f366f,327.758,211.679,55,65535,soax,socks5,kr,curl/8.5.0
12278.177,eu,ip_3f62e7919e7f366f,328.31,167.674,55,65535,soax,socks5,kr,curl/8.5.0
12282.153,eu,ip_c72cc18b05bacce2,360.577,269.217,109,64240,soax,socks5,kr,curl/8.5.0
12286.151,eu,ip_c72cc18b05bacce2,343.903,269.626,109,64240,soax,socks5,kr,curl/8.5.0
12290.283,eu,ip_c72cc18b05bacce2,352.79,261.702,110,64240,soax,socks5,kr,curl/8.5.0
12294.450,eu,ip_c72cc18b05bacce2,342.697,278.164,110,64240,soax,socks5,kr,curl/8.5.0
12298.330,eu,ip_c72cc18b05bacce2,350.569,274.817,109,64240,soax,socks5,kr,curl/8.5.0
12302.840,eu,ip_c72cc18b05bacce2,342.765,265.252,110,64240,soax,socks5,kr,curl/8.5.0
12307.643,eu,ip_c72cc18b05bacce2,346.408,265.036,109,64240,soax,socks5,kr,curl/8.5.0
12311.975,eu,ip_c72cc18b05bacce2,344.016,263.739,110,64240,soax,socks5,kr,curl/8.5.0
12316.541,eu,ip_c72cc18b05bacce2,344.197,277.444,109,64240,soax,socks5,kr,curl/8.5.0
12321.395,eu,ip_c72cc18b05bacce2,346.935,264.918,110,64240,soax,socks5,kr,curl/8.5.0
12325.555,eu,ip_c72cc18b05bacce2,349.621,267.166,110,64240,soax,socks5,kr,curl/8.5.0
12329.569,eu,ip_c72cc18b05bacce2,340.893,266.716,110,64240,soax,socks5,kr,curl/8.5.0
12333.863,eu,ip_c72cc18b05bacce2,353.893,279.987,109,64240,soax,socks5,kr,curl/8.5.0
12338.663,eu,ip_c72cc18b05bacce2,343.653,264.601,110,64240,soax,socks5,kr,curl/8.5.0
12343.371,eu,ip_c72cc18b05bacce2,346.272,281.327,109,64240,soax,socks5,kr,curl/8.5.0
12347.593,eu,ip_c72cc18b05bacce2,354.147,263.913,110,64240,soax,socks5,kr,curl/8.5.0
12352.456,eu,ip_c72cc18b05bacce2,343.407,267.121,109,64240,soax,socks5,kr,curl/8.5.0
12356.767,eu,ip_c72cc18b05bacce2,344.015,275.126,110,64240,soax,socks5,kr,curl/8.5.0
12361.580,eu,ip_c72cc18b05bacce2,343.544,264.918,110,64240,soax,socks5,kr,curl/8.5.0
12366.144,eu,ip_c72cc18b05bacce2,344.091,278.159,110,64240,soax,socks5,kr,curl/8.5.0
12370.455,eu,ip_c72cc18b05bacce2,354.606,272.537,110,64240,soax,socks5,kr,curl/8.5.0
12374.437,eu,ip_c72cc18b05bacce2,343.596,265.319,110,64240,soax,socks5,kr,curl/8.5.0
12379.121,eu,ip_c72cc18b05bacce2,344.301,275.896,110,64240,soax,socks5,kr,curl/8.5.0
12383.701,eu,ip_c72cc18b05bacce2,350.951,261.679,109,64240,soax,socks5,kr,curl/8.5.0
12388.288,eu,ip_c72cc18b05bacce2,353.281,276.574,110,64240,soax,socks5,kr,curl/8.5.0
12392.402,eu,ip_c72cc18b05bacce2,342.323,264.966,110,64240,soax,socks5,kr,curl/8.5.0
12396.776,eu,ip_c72cc18b05bacce2,354.607,264.161,109,64240,soax,socks5,kr,curl/8.5.0
12400.777,eu,ip_c72cc18b05bacce2,353.481,269.046,110,64240,soax,socks5,kr,curl/8.5.0
12405.593,eu,ip_c72cc18b05bacce2,353.405,266.979,110,64240,soax,socks5,kr,curl/8.5.0
12409.793,eu,ip_c72cc18b05bacce2,353.752,265.779,110,64240,soax,socks5,kr,curl/8.5.0
12414.364,eu,ip_c72cc18b05bacce2,363.993,265.248,110,64240,soax,socks5,kr,curl/8.5.0
12418.896,eu,ip_c72cc18b05bacce2,343.225,265.081,109,64240,soax,socks5,kr,curl/8.5.0
12423.342,eu,ip_c72cc18b05bacce2,342.217,268.426,110,64240,soax,socks5,kr,curl/8.5.0
12428.257,eu,ip_c72cc18b05bacce2,354.804,261.143,109,64240,soax,socks5,sg,curl/8.5.0
12432.178,eu,ip_c72cc18b05bacce2,356.198,276.216,109,64240,soax,socks5,sg,curl/8.5.0
12436.607,eu,ip_c72cc18b05bacce2,351.524,268.368,109,64240,soax,socks5,sg,curl/8.5.0
12441.239,eu,ip_c72cc18b05bacce2,356.027,270.115,109,64240,soax,socks5,sg,curl/8.5.0
12445.562,eu,ip_c72cc18b05bacce2,342.676,262.963,109,64240,soax,socks5,sg,curl/8.5.0
12449.980,eu,ip_c72cc18b05bacce2,357.542,270.69,109,64240,soax,socks5,sg,curl/8.5.0
12454.261,eu,ip_c72cc18b05bacce2,350.161,266.026,109,64240,soax,socks5,sg,curl/8.5.0
12459.055,eu,ip_c72cc18b05bacce2,344.661,262.182,110,64240,soax,socks5,sg,curl/8.5.0
12463.127,eu,ip_c72cc18b05bacce2,351.753,277.719,110,64240,soax,socks5,sg,curl/8.5.0
12467.321,eu,ip_c72cc18b05bacce2,347.395,263.76,109,64240,soax,socks5,sg,curl/8.5.0
12471.659,eu,ip_c72cc18b05bacce2,345.828,262.135,109,64240,soax,socks5,sg,curl/8.5.0
12476.517,eu,ip_c72cc18b05bacce2,356.393,283.936,110,64240,soax,socks5,sg,curl/8.5.0
12481.319,eu,ip_c72cc18b05bacce2,353.987,264.938,110,64240,soax,socks5,sg,curl/8.5.0
12485.611,eu,ip_c72cc18b05bacce2,346.234,263.603,110,64240,soax,socks5,sg,curl/8.5.0
12490.299,eu,ip_c72cc18b05bacce2,356.725,274.753,109,64240,soax,socks5,sg,curl/8.5.0
12494.679,eu,ip_c72cc18b05bacce2,357.172,265.688,110,64240,soax,socks5,sg,curl/8.5.0
12499.014,eu,ip_c72cc18b05bacce2,356.469,264.827,110,64240,soax,socks5,sg,curl/8.5.0
